+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 0.26     | 0.24                       | 6   | 24480,24683,24886,24484,24687,24890 | -0.02    | -7.69    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 0.32     | 0.3                        | 6   | 24494,24697,24900,24498,24701,24904 | -0.02    | -6.25    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 0.6      | 0.58                       | 6   | 24508,24711,24914,24512,24715,24918 | -0.02    | -3.33    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.4      | 0.38                       | 6   | 33699,33888,34077,33703,33892,34081 | -0.02    | -5.0     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.09     | 1.07                       | 6   | 34280,34469,34658,34284,34473,34662 | -0.02    | -1.83    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.45     | 0.43                       | 6   | 37087,37276,37465,37091,37280,37469 | -0.02    | -4.44    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.59     | 0.57                       | 6   | 37661,37850,38039,37665,37854,38043 | -0.02    | -3.39    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 4.07     | 4.05                       | 6   | 1170,1352,1534,1174,1356,1538       | -0.02    | -0.49    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 2.53     | 2.5                        | 6   | 18453,18656,18859,18457,18660,18863 | -0.03    | -1.19    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 3.34     | 3.31                       | 6   | 37115,37304,37493,37119,37308,37497 | -0.03    | -0.9     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 0.7      | 0.67                       | 6   | 30304,30493,30682,30308,30497,30686 | -0.03    | -4.29    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.41     | 0.38                       | 6   | 8737,8912,9087,8741,8916,9091       | -0.03    | -7.32    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.43     | 0.4                        | 6   | 9262,9437,9612,9266,9441,9616       | -0.03    | -6.98    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.48     | 0.45                       | 6   | 15044,15219,15394,15048,15223,15398 | -0.03    | -6.25    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 0.48     | 0.45                       | 6   | 18411,18614,18817,18415,18618,18821 | -0.03    | -6.25    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 0.35     | 0.32                       | 6   | 18992,19195,19398,18996,19199,19402 | -0.03    | -8.57    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 0.36     | 0.33                       | 6   | 18999,19202,19405,19003,19206,19409 | -0.03    | -8.33    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 0.31     | 0.28                       | 6   | 21428,21631,21834,21432,21635,21838 | -0.03    | -9.68    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.31     | 0.28                       | 6   | 23234,23437,23640,23238,23441,23644 | -0.03    | -9.68    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 0.48     | 0.45                       | 6   | 25719,25922,26125,25723,25926,26129 | -0.03    | -6.25    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 0.31     | 0.28                       | 6   | 25082,25285,25488,25086,25289,25492 | -0.03    | -9.68    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.3      | 0.27                       | 6   | 31424,31613,31802,31428,31617,31806 | -0.03    | -10.0    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.31     | 0.28                       | 6   | 34259,34448,34637,34263,34452,34641 | -0.03    | -9.68    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.25     | 0.22                       | 6   | 21407,21610,21813,21411,21614,21817 | -0.03    | -12.0    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 0.26     | 0.23                       | 6   | 19594,19797,20000,19598,19801,20004 | -0.03    | -11.54   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.25     | 0.22                       | 6   | 22632,22835,23038,22636,22839,23042 | -0.03    | -12.0    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 0.25     | 0.22                       | 6   | 24466,24669,24872,24470,24673,24876 | -0.03    | -12.0    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.32     | 1.29                       | 6   | 4943,5125,5307,4947,5129,5311       | -0.03    | -2.27    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.34     | 1.31                       | 6   | 8212,8394,8576,8216,8398,8580       | -0.03    | -2.24    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.79     | 0.76                       | 6   | 6560,6742,6924,6564,6746,6928       | -0.03    | -3.8     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.5      | 0.47                       | 6   | 8744,8919,9094,8748,8923,9098       | -0.03    | -6.0     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.48     | 1.45                       | 6   | 14008,14183,14358,14012,14187,14362 | -0.03    | -2.03    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.39     | 0.36                       | 6   | 12937,13112,13287,12941,13116,13291 | -0.03    | -7.69    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.5      | 0.47                       | 6   | 15569,15744,15919,15573,15748,15923 | -0.03    | -6.0     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 0.34     | 0.31                       | 6   | 18376,18579,18782,18380,18583,18786 | -0.03    | -8.82    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.32     | 0.29                       | 6   | 18964,19167,19370,18968,19171,19374 | -0.03    | -9.38    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.33     | 0.3                        | 6   | 18985,19188,19391,18989,19192,19395 | -0.03    | -9.09    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 0.52     | 0.49                       | 6   | 17802,18005,18208,17806,18009,18212 | -0.03    | -5.77    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 1.06     | 1.03                       | 6   | 20868,21071,21274,20872,21075,21278 | -0.03    | -2.83    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 0.74     | 0.71                       | 6   | 20245,20448,20651,20249,20452,20655 | -0.03    | -4.05    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.28     | 0.25                       | 6   | 22625,22828,23031,22629,22832,23035 | -0.03    | -10.71   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.32     | 0.29                       | 6   | 29156,29345,29534,29160,29349,29538 | -0.03    | -9.38    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.33     | 0.3                        | 6   | 29723,29912,30101,29727,29916,30105 | -0.03    | -9.09    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.28     | 0.25                       | 6   | 31417,31606,31795,31421,31610,31799 | -0.03    | -10.71   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 1.7      | 1.67                       | 6   | 32019,32208,32397,32023,32212,32401 | -0.03    | -1.76    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.32     | 0.29                       | 6   | 35393,35582,35771,35397,35586,35775 | -0.03    | -9.38    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.45     | 0.42                       | 6   | 35400,35589,35778,35404,35593,35782 | -0.03    | -6.67    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.65     | 0.62                       | 6   | 34273,34462,34651,34277,34466,34655 | -0.03    | -4.62    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 25.0     | 24.97                      | 6   | 18481,18684,18887,18485,18688,18891 | -0.03    | -0.12    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 44.66    | 44.62                      | 6   | 23339,23542,23745,23343,23546,23749 | -0.04    | -0.09    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.85     | 0.81                       | 6   | 7652,7834,8016,7656,7838,8020       | -0.04    | -4.71    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.6      | 0.56                       | 6   | 6553,6735,6917,6557,6739,6921       | -0.04    | -6.67    |
