+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 2.48             | 1.4                    | 6   | 24376,24544,24712,24381,24549,24717 | -43.55   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4048576    | 5873.49          | 3315.26                | 6   | 29899,30102,30305,29904,30107,30310 | -43.56   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1048576    | 1528.67          | 862.59                 | 6   | 29878,30081,30284,29883,30086,30289 | -43.57   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 6048576    | 8209.89          | 4631.6                 | 6   | 29304,29507,29710,29309,29512,29715 | -43.59   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 524288     | 718.2            | 404.14                 | 6   | 31089,31292,31495,31094,31297,31500 | -43.73   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 18.74            | 10.51                  | 6   | 4272,4447,4622,4277,4452,4627       | -43.92   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 8.99             | 5.04                   | 6   | 4265,4440,4615,4270,4445,4620       | -43.94   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8048576    | 10908.91         | 6112.2                 | 6   | 29318,29521,29724,29323,29526,29729 | -43.97   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 6048576    | 8195.11          | 4578.62                | 6   | 31131,31334,31537,31136,31339,31542 | -44.13   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 3682.22          | 2053.3                 | 6   | 12210,12385,12560,12215,12390,12565 | -44.24   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 5048576    | 6857.13          | 3822.33                | 6   | 31124,31327,31530,31129,31332,31535 | -44.26   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 47.11            | 26.25                  | 6   | 2711,2886,3061,2716,2891,3066       | -44.28   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 587.53           | 327.1                  | 6   | 9032,9207,9382,9037,9212,9387       | -44.33   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 7048576    | 9566.48          | 5323.87                | 6   | 29311,29514,29717,29316,29519,29722 | -44.35   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 2252.92          | 1253.12                | 6   | 10096,10271,10446,10101,10276,10451 | -44.38   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 7048576    | 9560.11          | 5307.86                | 6   | 31138,31341,31544,31143,31346,31549 | -44.48   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 5048576    | 6862.06          | 3807.78                | 6   | 29297,29500,29703,29302,29505,29708 | -44.51   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048576    | 2777.31          | 1537.42                | 6   | 29276,29479,29682,29281,29484,29687 | -44.64   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 13105.11         | 7241.71                | 6   | 28107,28310,28513,28112,28315,28518 | -44.74   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 2286.26          | 1261.1                 | 6   | 15871,16046,16221,15876,16051,16226 | -44.84   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 8586.61          | 4731.06                | 6   | 32342,32545,32748,32347,32550,32753 | -44.9    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 13067.33         | 7197.92                | 6   | 29934,30137,30340,29939,30142,30345 | -44.92   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 5048576    | 7307.95          | 4014.91                | 6   | 29906,30109,30312,29911,30114,30317 | -45.06   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 7297.16          | 3999.11                | 6   | 28079,28282,28485,28084,28287,28490 | -45.2    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8048576    | 11626.65         | 6369.08                | 6   | 28100,28303,28506,28105,28308,28511 | -45.22   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 224.1            | 122.55                 | 6   | 8507,8682,8857,8512,8687,8862       | -45.31   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 13.17            | 7.19                   | 6   | 10040,10215,10390,10045,10220,10395 | -45.41   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 13.64            | 7.44                   | 6   | 8990,9165,9340,8995,9170,9345       | -45.45   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 524288     | 902.76           | 492.16                 | 6   | 25608,25811,26014,25613,25816,26019 | -45.48   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 8768.83          | 4778.21                | 6   | 28086,28289,28492,28091,28294,28497 | -45.51   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 7048576    | 10186.2          | 5542.36                | 6   | 29920,30123,30326,29925,30128,30331 | -45.59   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 15315.47         | 8328.87                | 6   | 32370,32573,32776,32375,32578,32781 | -45.62   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 8757.99          | 4762.4                 | 6   | 29913,30116,30319,29918,30121,30324 | -45.62   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8048576    | 11726.16         | 6375.77                | 6   | 29927,30130,30333,29932,30135,30338 | -45.63   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048576    | 3506.08          | 1905.74                | 6   | 32321,32524,32727,32326,32529,32732 | -45.64   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 7048576    | 10193.83         | 5531.61                | 6   | 28093,28296,28499,28098,28301,28504 | -45.74   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 8535.1           | 4628.18                | 6   | 25643,25846,26049,25648,25851,26054 | -45.77   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 3048576    | 5168.53          | 2802.09                | 6   | 25629,25832,26035,25634,25837,26040 | -45.79   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 11935.64         | 6469.54                | 6   | 25657,25860,26063,25662,25865,26068 | -45.8    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 9.14             | 4.94                   | 6   | 3740,3915,4090,3745,3920,4095       | -45.95   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 451.1            | 243.56                 | 6   | 32300,32503,32706,32305,32508,32711 | -46.01   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 11.74            | 6.33                   | 6   | 13715,13890,14065,13720,13895,14070 | -46.08   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 442.04           | 238.07                 | 6   | 8514,8689,8864,8519,8694,8869       | -46.14   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 4749.6           | 2557.98                | 6   | 12217,12392,12567,12222,12397,12572 | -46.14   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4048576    | 6885.19          | 3706.08                | 6   | 32335,32538,32741,32340,32543,32746 | -46.17   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 15339.83         | 8249.1                 | 6   | 25671,25874,26077,25676,25879,26082 | -46.22   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4048576    | 6851.81          | 3683.86                | 6   | 25636,25839,26042,25641,25844,26047 | -46.24   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 354.29           | 190.47                 | 6   | 2732,2907,3082,2737,2912,3087       | -46.24   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 3048576    | 5186.97          | 2788.48                | 6   | 32328,32531,32734,32333,32536,32739 | -46.24   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 5046.86          | 2708.05                | 6   | 11167,11342,11517,11172,11347,11522 | -46.34   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 13722.84         | 7351.25                | 6   | 32363,32566,32769,32368,32571,32774 | -46.43   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1048576    | 1801.49          | 964.99                 | 6   | 25615,25818,26021,25620,25823,26026 | -46.43   |
