+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-munro-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 5.32                       | 5.71                   | 6   | 21901,22069,22237,21903,22071,22239 | 0.39     | 7.33     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 10.2                       | 10.58                  | 6   | 18884,19052,19220,18886,19054,19222 | 0.38     | 3.73     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 8.01                       | 8.38                   | 6   | 20900,21068,21236,20902,21070,21238 | 0.37     | 4.62     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.09                       | 3.46                   | 6   | 18359,18527,18695,18361,18529,18697 | 0.37     | 11.97    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 6.85                       | 7.22                   | 6   | 16868,17036,17204,16870,17038,17206 | 0.37     | 5.4      |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.33                       | 1.7                    | 6   | 16294,16469,16644,16296,16471,16646 | 0.37     | 27.82    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 2.88                       | 3.23                   | 6   | 16336,16511,16686,16338,16513,16688 | 0.35     | 12.15    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 10.84                      | 11.19                  | 6   | 11625,11800,11975,11627,11802,11977 | 0.35     | 3.23     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 20.73                      | 21.08                  | 6   | 24442,24610,24778,24444,24612,24780 | 0.35     | 1.69     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 18.86                      | 19.2                   | 6   | 16882,17050,17218,16884,17052,17220 | 0.34     | 1.8      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 32.85                      | 33.17                  | 6   | 6389,6564,6739,6391,6566,6741       | 0.32     | 0.97     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 2.03                       | 2.35                   | 6   | 8965,9140,9315,8967,9142,9317       | 0.32     | 15.76    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 10.77                      | 11.09                  | 6   | 14250,14425,14600,14252,14427,14602 | 0.32     | 2.97     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.17                       | 1.49                   | 6   | 12101,12276,12451,12103,12278,12453 | 0.32     | 27.35    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 7.24                       | 7.56                   | 6   | 23420,23588,23756,23422,23590,23758 | 0.32     | 4.42     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 1.26                       | 1.57                   | 6   | 5283,5458,5633,5285,5460,5635       | 0.31     | 24.6     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 19.1                       | 19.41                  | 6   | 22419,22587,22755,22421,22589,22757 | 0.31     | 1.62     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 19.34                      | 19.64                  | 6   | 19899,20067,20235,19901,20069,20237 | 0.3      | 1.55     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 3.89                       | 4.19                   | 6   | 27382,27585,27788,27384,27587,27790 | 0.3      | 7.71     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 1.05                       | 1.35                   | 6   | 7880,8055,8230,7882,8057,8232       | 0.3      | 28.57    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.72                       | 2.02                   | 6   | 11590,11765,11940,11592,11767,11942 | 0.3      | 17.44    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.1                        | 1.4                    | 6   | 6844,7019,7194,6846,7021,7196       | 0.3      | 27.27    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.76                       | 2.04                   | 6   | 3715,3890,4065,3717,3892,4067       | 0.28     | 15.91    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 3.43                       | 3.71                   | 6   | 23406,23574,23742,23408,23576,23744 | 0.28     | 8.16     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 2.55                       | 2.82                   | 6   | 14229,14404,14579,14231,14406,14581 | 0.27     | 10.59    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 6.73                       | 7.0                    | 6   | 9525,9700,9875,9527,9702,9877       | 0.27     | 4.01     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 5.35                       | 5.61                   | 6   | 25555,25758,25961,25557,25760,25963 | 0.26     | 4.86     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 20.01                      | 20.27                  | 6   | 23434,23602,23770,23436,23604,23772 | 0.26     | 1.3      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 442.3                      | 442.56                 | 6   | 7999,8174,8349,8001,8176,8351       | 0.26     | 0.06     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.07                       | 1.32                   | 6   | 3169,3344,3519,3171,3346,3521       | 0.25     | 23.36    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.06                       | 2.31                   | 6   | 11065,11240,11415,11067,11242,11417 | 0.25     | 12.14    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.14                       | 1.39                   | 6   | 16812,16980,17148,16814,16982,17150 | 0.25     | 21.93    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 10.61                      | 10.86                  | 6   | 21404,21572,21740,21406,21574,21742 | 0.25     | 2.36     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 75.45                      | 75.7                   | 6   | 23945,24113,24281,23947,24115,24283 | 0.25     | 0.33     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64018      | 631.33                     | 631.57                 | 6   | 20949,21117,21285,20951,21119,21287 | 0.24     | 0.04     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 3.67                       | 3.91                   | 6   | 25548,25751,25954,25550,25753,25956 | 0.24     | 6.54     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 1.08                       | 1.32                   | 6   | 5787,5962,6137,5789,5964,6139       | 0.24     | 22.22    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.7                        | 1.94                   | 6   | 8433,8608,8783,8435,8610,8785       | 0.24     | 14.12    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.47                       | 1.71                   | 6   | 11058,11233,11408,11060,11235,11410 | 0.24     | 16.33    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.29                       | 1.53                   | 6   | 14201,14376,14551,14203,14378,14553 | 0.24     | 18.6     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 20.71                      | 20.95                  | 6   | 17890,18058,18226,17892,18060,18228 | 0.24     | 1.16     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.96                       | 4.19                   | 6   | 10561,10736,10911,10563,10738,10913 | 0.23     | 5.81     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 1.83                       | 2.06                   | 6   | 14222,14397,14572,14224,14399,14574 | 0.23     | 12.57    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 2.25                       | 2.48                   | 6   | 27354,27557,27760,27356,27559,27762 | 0.23     | 10.22    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 6.06                       | 6.28                   | 6   | 11618,11793,11968,11620,11795,11970 | 0.22     | 3.63     |
