+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+-------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched-geoghegan-munro | cnt |                 qid                 |   diff    | pct_diff |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 8.2           | 7.71                    | 6   | 1650,1785,1920,1649,1784,1919       | -0.49     | -5.98    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 742.09        | 741.59                  | 6   | 5760,5895,6030,5759,5894,6029       | -0.5      | -0.07    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 6.53          | 6.0                     | 6   | 8680,8800,8920,8679,8799,8919       | -0.53     | -8.12    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 3.57          | 3.03                    | 6   | 20,155,290,19,154,289               | -0.54     | -15.13   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 2.04          | 1.5                     | 6   | 4870,5005,5140,4869,5004,5139       | -0.54     | -26.47   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 4.68          | 4.14                    | 6   | 8675,8795,8915,8674,8794,8914       | -0.54     | -11.54   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 10.57         | 10.03                   | 6   | 6120,6255,6390,6119,6254,6389       | -0.54     | -5.11    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 2.82          | 2.26                    | 6   | 2040,2175,2310,2039,2174,2309       | -0.56     | -19.86   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 4.9           | 4.34                    | 6   | 7590,7710,7830,7589,7709,7829       | -0.56     | -11.43   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 14.45         | 13.85                   | 6   | 450,585,720,449,584,719             | -0.6      | -4.15    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 12.0          | 11.38                   | 6   | 2075,2210,2345,2074,2209,2344       | -0.62     | -5.17    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 10.05         | 9.43                    | 6   | 855,990,1125,854,989,1124           | -0.62     | -6.17    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 5.31          | 4.68                    | 6   | 6520,6640,6760,6519,6639,6759       | -0.63     | -11.86   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 7.99          | 7.35                    | 6   | 2055,2190,2325,2054,2189,2324       | -0.64     | -8.01    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 5.11          | 4.46                    | 6   | 3265,3400,3535,3264,3399,3534       | -0.65     | -12.72   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 15.92         | 15.23                   | 6   | 2890,3025,3160,2889,3024,3159       | -0.69     | -4.33    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 3.25          | 2.56                    | 6   | 5285,5420,5555,5284,5419,5554       | -0.69     | -21.23   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 10.18         | 9.48                    | 6   | 4095,4230,4365,4094,4229,4364       | -0.7      | -6.88    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 16.01         | 15.3                    | 6   | 4510,4645,4780,4509,4644,4779       | -0.71     | -4.43    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 25.12         | 24.37                   | 6   | 5330,5465,5600,5329,5464,5599       | -0.75     | -2.99    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 199.01        | 198.26                  | 6   | 8710,8830,8950,8709,8829,8949       | -0.75     | -0.38    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 9.01          | 8.21                    | 6   | 5700,5835,5970,5699,5834,5969       | -0.8      | -8.88    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 11.48         | 10.67                   | 6   | 1250,1385,1520,1249,1384,1519       | -0.81     | -7.06    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 8.83          | 8.02                    | 6   | 4890,5025,5160,4889,5024,5159       | -0.81     | -9.17    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 32.12         | 31.3                    | 6   | 4925,5060,5195,4924,5059,5194       | -0.82     | -2.55    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 4.56          | 3.72                    | 6   | 9390,9510,9630,9389,9509,9629       | -0.84     | -18.42   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 118.87        | 117.94                  | 6   | 5345,5480,5615,5344,5479,5614       | -0.93     | -0.78    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 93.26         | 92.25                   | 6   | 2910,3045,3180,2909,3044,3179       | -1.01     | -1.08    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 64018      | 1458.32       | 1457.3                  | 6   | 8725,8845,8965,8724,8844,8964       | -1.02     | -0.07    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 11.83         | 10.8                    | 6   | 2880,3015,3150,2879,3014,3149       | -1.03     | -8.71    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 176.69        | 175.65                  | 6   | 1700,1835,1970,1699,1834,1969       | -1.04     | -0.59    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 7.03          | 5.97                    | 6   | 9760,9880,10000,9759,9879,9999      | -1.06     | -15.08   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 29.22         | 28.14                   | 6   | 3305,3440,3575,3304,3439,3574       | -1.08     | -3.7     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 19.35         | 18.22                   | 6   | 60,195,330,59,194,329               | -1.13     | -5.84    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 85.69         | 84.52                   | 6   | 3315,3450,3585,3314,3449,3584       | -1.17     | -1.37    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 2519.69       | 2518.52                 | 6   | 1720,1855,1990,1719,1854,1989       | -1.17     | -0.05    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 134.28        | 133.1                   | 6   | 890,1025,1160,889,1024,1159         | -1.18     | -0.88    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 19.27         | 18.08                   | 6   | 870,1005,1140,869,1004,1139         | -1.19     | -6.18    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 10.12         | 8.89                    | 6   | 35,170,305,34,169,304               | -1.23     | -12.15   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 12.88         | 11.64                   | 6   | 1670,1805,1940,1669,1804,1939       | -1.24     | -9.63    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 11.92         | 10.67                   | 6   | 5715,5850,5985,5714,5849,5984       | -1.25     | -10.49   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 43.37         | 42.1                    | 6   | 880,1015,1150,879,1014,1149         | -1.27     | -2.93    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 14.41         | 13.13                   | 6   | 2475,2610,2745,2474,2609,2744       | -1.28     | -8.88    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 24.33         | 23.01                   | 6   | 465,600,735,464,599,734             | -1.32     | -5.43    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 5.79          | 4.45                    | 6   | 6870,6990,7110,6869,6989,7109       | -1.34     | -23.14   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 13.33         | 11.97                   | 6   | 860,995,1130,859,994,1129           | -1.36     | -10.2    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 10.93         | 9.56                    | 6   | 5310,5445,5580,5309,5444,5579       | -1.37     | -12.53   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 28.46         | 27.09                   | 2   | 10495,10494                         | -1.37     | -4.81    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 9.95          | 8.55                    | 6   | 6110,6245,6380,6109,6244,6379       | -1.4      | -14.07   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 13.19         | 11.76                   | 6   | 4495,4630,4765,4494,4629,4764       | -1.43     | -10.84   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 15.74         | 14.31                   | 2   | 10490,10489                         | -1.43     | -9.09    |
