+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 1396.53                          | 1332.5                 | 6   | 8553,8728,8903,8554,8729,8904       | -4.58    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 2.16                             | 2.06                   | 6   | 31611,31814,32017,31612,31815,32018 | -4.63    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3699.47                          | 3525.93                | 6   | 10667,10842,11017,10668,10843,11018 | -4.69    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 9.35                             | 8.91                   | 6   | 4801,4976,5151,4802,4977,5152       | -4.71    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 4.87                             | 4.64                   | 6   | 16862,17030,17198,16863,17031,17199 | -4.72    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 31.72                            | 30.22                  | 6   | 51701,51890,52079,51702,51891,52080 | -4.73    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 1.26                             | 1.2                    | 6   | 16806,16974,17142,16807,16975,17143 | -4.76    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 128.27                           | 122.11                 | 6   | 10604,10779,10954,10605,10780,10955 | -4.8     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 2.28                             | 2.17                   | 6   | 8448,8623,8798,8449,8624,8799       | -4.82    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.06                             | 1.96                   | 6   | 10016,10191,10366,10017,10192,10367 | -4.85    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1865.25                          | 1774.58                | 6   | 13264,13439,13614,13265,13440,13615 | -4.86    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 34.28                            | 32.59                  | 6   | 18899,19067,19235,18900,19068,19236 | -4.93    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.41                             | 1.34                   | 6   | 45968,46157,46346,45969,46158,46347 | -4.96    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 7.02                             | 6.67                   | 6   | 51099,51288,51477,51100,51289,51478 | -4.99    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 1388.16                          | 1318.39                | 6   | 15378,15553,15728,15379,15554,15729 | -5.03    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 3232.5                           | 3069.46                | 6   | 13285,13460,13635,13286,13461,13636 | -5.04    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 3.93                             | 3.73                   | 6   | 1637,1812,1987,1638,1813,1988       | -5.09    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.56                             | 1.48                   | 6   | 27327,27530,27733,27328,27531,27734 | -5.13    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 19.69                            | 18.68                  | 6   | 8490,8665,8840,8491,8666,8841       | -5.13    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 6.77                             | 6.42                   | 6   | 18878,19046,19214,18879,19047,19215 | -5.17    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.28                             | 3.11                   | 6   | 8462,8637,8812,8463,8638,8813       | -5.18    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 11.32                            | 10.73                  | 6   | 22917,23085,23253,22918,23086,23254 | -5.21    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 19.67                            | 18.64                  | 6   | 34691,34880,35069,34692,34881,35070 | -5.24    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 2.48                             | 2.35                   | 6   | 23386,23554,23722,23387,23555,23723 | -5.24    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 5.53                             | 5.24                   | 6   | 2169,2344,2519,2170,2345,2520       | -5.24    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 64.42                            | 61.04                  | 6   | 18906,19074,19242,18907,19075,19243 | -5.25    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 961.81                           | 910.32                 | 6   | 45513,45702,45891,45514,45703,45892 | -5.35    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 359.94                           | 340.66                 | 4   | 54018,54207,54019,54208             | -5.36    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 282768     | 1997.11                          | 1890.13                | 6   | 23519,23687,23855,23520,23688,23856 | -5.36    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.49                             | 1.41                   | 6   | 4759,4934,5109,4760,4935,5110       | -5.37    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.1                              | 1.04                   | 6   | 44827,45016,45205,44828,45017,45206 | -5.45    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 3.47                             | 3.28                   | 6   | 19368,19536,19704,19369,19537,19705 | -5.48    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 67.26                            | 63.56                  | 6   | 34712,34901,35090,34713,34902,35091 | -5.5     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 1.27                             | 1.2                    | 6   | 21342,21510,21678,21343,21511,21679 | -5.51    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 8.68                             | 8.2                    | 6   | 33480,33683,33886,33481,33684,33887 | -5.53    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 194.33                           | 183.56                 | 6   | 45492,45681,45870,45493,45682,45871 | -5.54    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 5.59                             | 5.28                   | 6   | 49391,49580,49769,49392,49581,49770 | -5.55    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.15                             | 2.03                   | 6   | 26732,26935,27138,26733,26936,27139 | -5.58    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 10.27                            | 9.69                   | 6   | 601,776,951,602,777,952             | -5.65    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.06                             | 1.0                    | 6   | 7895,8070,8245,7896,8071,8246       | -5.66    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 8.3                              | 7.83                   | 4   | 53976,54165,53977,54166             | -5.66    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.0                              | 2.83                   | 6   | 62,237,412,63,238,413               | -5.67    |
