+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 126518     | 3051.0                     | 1362.54                          | 6   | 21971,22139,22307,21972,22140,22308 | -1688.46 | -55.34   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 8598.97                    | 6899.66                          | 6   | 12759,12934,13109,12760,12935,13110 | -1699.31 | -19.76   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 4096.21                    | 2330.38                          | 6   | 4338,4513,4688,4339,4514,4689       | -1765.83 | -43.11   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 4903.7                     | 3086.05                          | 6   | 11163,11338,11513,11164,11339,11514 | -1817.65 | -37.07   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 3081.76                    | 1091.26                          | 6   | 2756,2931,3106,2757,2932,3107       | -1990.5  | -64.59   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 3085.43                    | 1091.56                          | 6   | 4331,4506,4681,4332,4507,4682       | -1993.87 | -64.62   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 3104.23                    | 1108.8                           | 6   | 3806,3981,4156,3807,3982,4157       | -1995.43 | -64.28   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 9825.66                    | 7801.15                          | 6   | 12241,12416,12591,12242,12417,12592 | -2024.51 | -20.6    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 251518     | 5842.16                    | 3802.2                           | 6   | 23007,23175,23343,23008,23176,23344 | -2039.96 | -34.92   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 5720.53                    | 3568.07                          | 6   | 15888,16063,16238,15889,16064,16239 | -2152.46 | -37.63   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 157768     | 3763.84                    | 1562.36                          | 6   | 20970,21138,21306,20971,21139,21307 | -2201.48 | -58.49   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 5755.05                    | 3545.74                          | 6   | 9063,9238,9413,9064,9239,9414       | -2209.31 | -38.39   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 565536     | 12746.96                   | 10509.14                         | 6   | 14873,15048,15223,14874,15049,15224 | -2237.82 | -17.56   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 11467.86                   | 9085.14                          | 6   | 9091,9266,9441,9092,9267,9442       | -2382.72 | -20.78   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 6168.14                    | 3748.84                          | 6   | 12220,12395,12570,12221,12396,12571 | -2419.3  | -39.22   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 4308.85                    | 1879.19                          | 6   | 9056,9231,9406,9057,9232,9407       | -2429.66 | -56.39   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 4322.49                    | 1877.76                          | 6   | 14831,15006,15181,14832,15007,15182 | -2444.73 | -56.56   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 4316.47                    | 1865.09                          | 6   | 15881,16056,16231,15882,16057,16232 | -2451.38 | -56.79   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 4081.96                    | 1461.58                          | 6   | 5388,5563,5738,5389,5564,5739       | -2620.38 | -64.19   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 4107.24                    | 1468.69                          | 6   | 3813,3988,4163,3814,3989,4164       | -2638.55 | -64.24   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 4811.53                    | 2166.34                          | 6   | 2777,2952,3127,2778,2953,3128       | -2645.19 | -54.98   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 4113.21                    | 1453.18                          | 6   | 2763,2938,3113,2764,2939,3114       | -2660.03 | -64.67   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 7114.35                    | 4398.99                          | 6   | 10120,10295,10470,10121,10296,10471 | -2715.36 | -38.17   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 7180.65                    | 4445.6                           | 6   | 9070,9245,9420,9071,9246,9421       | -2735.05 | -38.09   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 7301.07                    | 4529.46                          | 6   | 12227,12402,12577,12228,12403,12578 | -2771.61 | -37.96   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 7362.5                     | 4590.59                          | 6   | 11177,11352,11527,11178,11353,11528 | -2771.91 | -37.65   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 4898.74                    | 2070.64                          | 6   | 12213,12388,12563,12214,12389,12564 | -2828.1  | -57.73   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 5005.38                    | 2121.35                          | 6   | 12738,12913,13088,12739,12914,13089 | -2884.03 | -57.62   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 5233.74                    | 2294.3                           | 6   | 19472,19640,19808,19473,19641,19809 | -2939.44 | -56.16   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 4973.51                    | 1902.56                          | 6   | 13788,13963,14138,13789,13964,14139 | -3070.95 | -61.75   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 5710.28                    | 2501.12                          | 6   | 14838,15013,15188,14839,15014,15189 | -3209.16 | -56.2    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 8579.76                    | 5361.28                          | 6   | 15902,16077,16252,15903,16078,16253 | -3218.48 | -37.51   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 5104.16                    | 1827.65                          | 6   | 3820,3995,4170,3821,3996,4171       | -3276.51 | -64.19   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 5110.73                    | 1832.52                          | 6   | 5395,5570,5745,5396,5571,5746       | -3278.21 | -64.14   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 8598.2                     | 5310.29                          | 6   | 9077,9252,9427,9078,9253,9428       | -3287.91 | -38.24   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 5113.83                    | 1800.65                          | 6   | 2770,2945,3120,2771,2946,3121       | -3313.18 | -64.79   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 5120.5                     | 1805.63                          | 6   | 4345,4520,4695,4346,4521,4696       | -3314.87 | -64.74   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 6095.41                    | 2701.59                          | 6   | 11170,11345,11520,11171,11346,11521 | -3393.82 | -55.68   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 8104.66                    | 4655.01                          | 6   | 3841,4016,4191,3842,4017,4192       | -3449.65 | -42.56   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 7610.81                    | 3907.75                          | 6   | 1741,1916,2091,1742,1917,2092       | -3703.06 | -48.66   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 9915.79                    | 6150.66                          | 6   | 10134,10309,10484,10135,10310,10485 | -3765.13 | -37.97   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 9705.77                    | 5898.05                          | 6   | 13816,13991,14166,13817,13992,14167 | -3807.72 | -39.23   |
